Date;DAS;Treatment;Variety;Id;Plant;Event;nb_Leaves;nb_tillers
19/10/2020;74;S;V3;3;L_V3_3;NA;12.4;15
19/10/2020;74;S;V3;4;L_V3_4;NA;12.6;16
19/10/2020;74;S;V3;7;L_V3_7;NA;12.7;16
19/10/2020;74;S;V3;8;L_V3_8;NA;12.7;21
19/10/2020;74;S;V3;9;L_V3_9;NA;13.3;19
19/10/2020;74;S;V4;2;L_V4_2;NA;12.8;10
19/10/2020;74;S;V4;3;L_V4_3;NA;12.7;10
19/10/2020;74;S;V4;4;L_V4_4;NA;12.7;9
19/10/2020;74;S;V4;7;L_V4_7;NA;12.8;9
19/10/2020;74;S;V4;8;L_V4_8;NA;12.7;9
19/10/2020;74;S;V4;9;L_V4_9;NA;12.8;9
19/10/2020;74;S;V5;2;L_V5_2;NA;13.2;10
19/10/2020;74;S;V5;3;L_V5_3;NA;13.4;8
19/10/2020;74;S;V5;4;L_V5_4;NA;12.8;9
19/10/2020;74;S;V5;7;L_V5_7;NA;12.9;8
19/10/2020;74;S;V5;8;L_V5_8;NA;13.3;8
19/10/2020;74;S;V5;9;L_V5_9;NA;13.5;9
19/10/2020;74;S;V6;2;L_V6_2;NA;11.7;7
19/10/2020;74;S;V6;3;L_V6_3;NA;12.8;4
19/10/2020;74;S;V6;4;L_V6_4;NA;12.5;9
19/10/2020;74;S;V6;7;L_V6_7;NA;11.5;6
19/10/2020;74;S;V6;8;L_V6_8;NA;12.6;8
19/10/2020;74;S;V6;9;L_V6_9;NA;11.9;7
19/10/2020;74;S;V7;2;L_V7_2;NA;11.6;7
19/10/2020;74;S;V7;3;L_V7_3;NA;11.8;7
19/10/2020;74;S;V7;4;L_V7_4;NA;12.2;7
19/10/2020;74;S;V7;7;L_V7_7;NA;11.6;6
19/10/2020;74;S;V7;8;L_V7_8;NA;12.3;5
19/10/2020;74;S;V7;9;L_V7_9;NA;12.2;6
19/10/2020;74;S;V8;2;L_V8_2;NA;12.6;8
19/10/2020;74;S;V8;3;L_V8_3;NA;12.9;7
19/10/2020;74;S;V8;4;L_V8_4;NA;13.3;8
19/10/2020;74;S;V8;7;L_V8_7;NA;13.3;11
19/10/2020;74;S;V8;8;L_V8_8;NA;13.2;9
19/10/2020;74;S;V8;9;L_V8_9;NA;13.2;9
26/10/2020;81;C;V3;2;C_V3_2;FL;15;NA
26/10/2020;81;C;V3;3;C_V3_3;NA;15;NA
26/10/2020;81;C;V3;4;C_V3_4;FL;16;NA
26/10/2020;81;C;V3;7;C_V3_7;NA;15;NA
26/10/2020;81;C;V3;8;C_V3_8;FL;16;NA
26/10/2020;81;C;V3;9;C_V3_9;NA;14;NA
26/10/2020;81;C;V4;2;C_V4_2;NA;12.9;NA
26/10/2020;81;C;V4;3;C_V4_3;NA;12.9;NA
26/10/2020;81;C;V4;4;C_V4_4;NA;12.5;NA
26/10/2020;81;C;V4;7;C_V4_7;NA;12.9;NA
26/10/2020;81;C;V4;8;C_V4_8;NA;12.5;NA
26/10/2020;81;C;V4;9;C_V4_9;NA;12.8;NA
26/10/2020;81;C;V5;2;C_V5_2;NA;13;NA
26/10/2020;81;C;V5;3;C_V5_3;NA;13;NA
26/10/2020;81;C;V5;4;C_V5_4;NA;13;NA
26/10/2020;81;C;V5;7;C_V5_7;FL;13;NA
26/10/2020;81;C;V5;8;C_V5_8;NA;13;NA
26/10/2020;81;C;V5;9;C_V5_9;FL;13;NA
26/10/2020;81;C;V6;2;C_V6_2;NA;13.7;NA
26/10/2020;81;C;V6;3;C_V6_3;NA;12.9;NA
26/10/2020;81;C;V6;4;C_V6_4;NA;11.6;NA
26/10/2020;81;C;V6;7;C_V6_7;NA;13.7;NA
26/10/2020;81;C;V6;8;C_V6_8;NA;11.6;NA
26/10/2020;81;C;V6;9;C_V6_9;NA;12.7;NA
26/10/2020;81;C;V7;2;C_V7_2;NA;13;NA
26/10/2020;81;C;V7;3;C_V7_3;NA;13;NA
26/10/2020;81;C;V7;4;C_V7_4;NA;13;NA
26/10/2020;81;C;V7;7;C_V7_7;NA;12;NA
26/10/2020;81;C;V7;8;C_V7_8;NA;12;NA
26/10/2020;81;C;V7;9;C_V7_9;NA;12;NA
26/10/2020;81;C;V8;2;C_V8_2;FL;14;NA
26/10/2020;81;C;V8;3;C_V8_3;NA;13;NA
26/10/2020;81;C;V8;4;C_V8_4;NA;13;NA
26/10/2020;81;C;V8;7;C_V8_7;NA;13;NA
26/10/2020;81;C;V8;8;C_V8_8;FL;13;NA
26/10/2020;81;C;V8;9;C_V8_9;NA;13;NA
26/10/2020;81;S-AF;V3;2;D_V3_2;FL;15;NA
26/10/2020;81;S-AF;V3;3;D_V3_3;FL;15;NA
26/10/2020;81;S-AF;V3;4;D_V3_4;NA;14.7;NA
26/10/2020;81;S-AF;V3;7;D_V3_7;NA;14.6;NA
26/10/2020;81;S-AF;V3;8;D_V3_8;NA;13.5;NA
26/10/2020;81;S-AF;V3;9;D_V3_9;NA;14.6;NA
26/10/2020;81;S-AF;V4;2;D_V4_2;NA;13.9;NA
26/10/2020;81;S-AF;V4;3;D_V4_3;NA;14.4;NA
26/10/2020;81;S-AF;V4;4;D_V4_4;NA;14.6;NA
26/10/2020;81;S-AF;V4;7;D_V4_7;NA;13.7;NA
26/10/2020;81;S-AF;V4;8;D_V4_8;NA;13.8;NA
26/10/2020;81;S-AF;V4;9;D_V4_9;NA;13.9;NA
26/10/2020;81;S-AF;V5;2;D_V5_2;FL;13;NA
26/10/2020;81;S-AF;V5;3;D_V5_3;NA;13.7;NA
26/10/2020;81;S-AF;V5;4;D_V5_4;NA;13.6;NA
26/10/2020;81;S-AF;V5;7;D_V5_7;FL;14;NA
26/10/2020;81;S-AF;V5;8;D_V5_8;FL;14;NA
26/10/2020;81;S-AF;V5;9;D_V5_9;FL;14;NA
26/10/2020;81;S-AF;V6;2;D_V6_2;NA;13;NA
26/10/2020;81;S-AF;V6;3;D_V6_3;NA;12.7;NA
26/10/2020;81;S-AF;V6;4;D_V6_4;NA;11.8;NA
26/10/2020;81;S-AF;V6;7;D_V6_7;NA;12.8;NA
26/10/2020;81;S-AF;V6;8;D_V6_8;NA;12.8;NA
26/10/2020;81;S-AF;V6;9;D_V6_9;NA;11.7;NA
26/10/2020;81;S-AF;V7;2;D_V7_2;FL;13;NA
26/10/2020;81;S-AF;V7;3;D_V7_3;FL;13;NA
26/10/2020;81;S-AF;V7;4;D_V7_4;FL;13;NA
26/10/2020;81;S-AF;V7;7;D_V7_7;FL;13;NA
26/10/2020;81;S-AF;V7;8;D_V7_8;FL;13;NA
26/10/2020;81;S-AF;V7;9;D_V7_9;FL;12;NA
26/10/2020;81;S-AF;V8;2;D_V8_2;FL;14;NA
26/10/2020;81;S-AF;V8;3;D_V8_3;FL;13;NA
26/10/2020;81;S-AF;V8;4;D_V8_4;FL;13;NA
26/10/2020;81;S-AF;V8;7;D_V8_7;NA;13;NA
26/10/2020;81;S-AF;V8;8;D_V8_8;NA;13;NA
26/10/2020;81;S-AF;V8;9;D_V8_9;FL;14;NA
26/10/2020;81;S;V3;2;L_V3_2;NA;13.4;NA
26/10/2020;81;S;V3;3;L_V3_3;FL;13;NA
26/10/2020;81;S;V3;4;L_V3_4;NA;13.4;NA
26/10/2020;81;S;V3;7;L_V3_7;NA;13.5;NA
26/10/2020;81;S;V3;8;L_V3_8;NA;13.6;NA
26/10/2020;81;S;V3;9;L_V3_9;NA;13.7;NA
26/10/2020;81;S;V4;2;L_V4_2;NA;13.3;NA
26/10/2020;81;S;V4;3;L_V4_3;NA;12.9;NA
26/10/2020;81;S;V4;4;L_V4_4;NA;12.9;NA
26/10/2020;81;S;V4;7;L_V4_7;NA;13.2;NA
26/10/2020;81;S;V4;8;L_V4_8;NA;13.3;NA
26/10/2020;81;S;V4;9;L_V4_9;NA;13.4;NA
26/10/2020;81;S;V5;2;L_V5_2;NA;14.1;NA
26/10/2020;81;S;V5;3;L_V5_3;FL;14;NA
26/10/2020;81;S;V5;4;L_V5_4;NA;13.7;NA
26/10/2020;81;S;V5;7;L_V5_7;NA;13.1;NA
26/10/2020;81;S;V5;8;L_V5_8;FL;14;NA
26/10/2020;81;S;V5;9;L_V5_9;NA;14.5;NA
26/10/2020;81;S;V6;2;L_V6_2;NA;12.3;NA
26/10/2020;81;S;V6;3;L_V6_3;NA;13;NA
26/10/2020;81;S;V6;4;L_V6_4;NA;13.4;NA
26/10/2020;81;S;V6;7;L_V6_7;NA;11.8;NA
26/10/2020;81;S;V6;8;L_V6_8;NA;13.3;NA
26/10/2020;81;S;V6;9;L_V6_9;NA;12.5;NA
26/10/2020;81;S;V7;2;L_V7_2;FL;12;NA
26/10/2020;81;S;V7;3;L_V7_3;FL;12;NA
26/10/2020;81;S;V7;4;L_V7_4;FL;13;NA
26/10/2020;81;S;V7;7;L_V7_7;FL;12;NA
26/10/2020;81;S;V7;8;L_V7_8;FL;13;NA
26/10/2020;81;S;V7;9;L_V7_9;FL;13;NA
26/10/2020;81;S;V8;2;L_V8_2;FL;13;NA
26/10/2020;81;S;V8;3;L_V8_3;NA;13.6;NA
26/10/2020;81;S;V8;4;L_V8_4;FL;14;NA
26/10/2020;81;S;V8;7;L_V8_7;FL;14;NA
26/10/2020;81;S;V8;8;L_V8_8;FL;14;NA
26/10/2020;81;S;V8;9;L_V8_9;FL;14;NA
02/11/2020;88;C;V3;2;C_V3_2;NA;15;NA
02/11/2020;88;C;V3;3;C_V3_3;NA;15;NA
02/11/2020;88;C;V3;4;C_V3_4;NA;16;NA
02/11/2020;88;C;V3;7;C_V3_7;NA;15;NA
02/11/2020;88;C;V3;8;C_V3_8;NA;16;NA
02/11/2020;88;C;V3;9;C_V3_9;NA;14;NA
02/11/2020;88;C;V4;2;C_V4_2;NA;13.3;NA
02/11/2020;88;C;V4;3;C_V4_3;NA;13.3;NA
02/11/2020;88;C;V4;4;C_V4_4;NA;12.8;NA
02/11/2020;88;C;V4;7;C_V4_7;NA;13.5;NA
02/11/2020;88;C;V4;8;C_V4_8;NA;12.7;NA
02/11/2020;88;C;V4;9;C_V4_9;NA;13.3;NA
02/11/2020;88;C;V5;2;C_V5_2;NA;13;NA
02/11/2020;88;C;V5;3;C_V5_3;NA;13;NA
02/11/2020;88;C;V5;4;C_V5_4;NA;13;NA
02/11/2020;88;C;V5;7;C_V5_7;NA;13;NA
02/11/2020;88;C;V5;8;C_V5_8;NA;13;NA
02/11/2020;88;C;V5;9;C_V5_9;NA;13;NA
02/11/2020;88;C;V6;2;C_V6_2;NA;14.1;NA
02/11/2020;88;C;V6;3;C_V6_3;NA;13.8;NA
02/11/2020;88;C;V6;4;C_V6_4;NA;12.9;NA
02/11/2020;88;C;V6;7;C_V6_7;NA;14.2;NA
02/11/2020;88;C;V6;8;C_V6_8;NA;13.1;NA
02/11/2020;88;C;V6;9;C_V6_9;NA;13.3;NA
02/11/2020;88;C;V7;2;C_V7_2;NA;13;NA
02/11/2020;88;C;V7;3;C_V7_3;NA;13;NA
02/11/2020;88;C;V7;4;C_V7_4;NA;13;NA
02/11/2020;88;C;V7;7;C_V7_7;NA;12;NA
02/11/2020;88;C;V7;8;C_V7_8;NA;12;NA
02/11/2020;88;C;V7;9;C_V7_9;NA;12;NA
02/11/2020;88;C;V8;2;C_V8_2;NA;14;NA
02/11/2020;88;C;V8;3;C_V8_3;NA;13;NA
02/11/2020;88;C;V8;4;C_V8_4;NA;13;NA
02/11/2020;88;C;V8;7;C_V8_7;NA;13;NA
02/11/2020;88;C;V8;8;C_V8_8;NA;13;NA
02/11/2020;88;C;V8;9;C_V8_9;NA;13;NA
02/11/2020;88;S-AF;V3;2;D_V3_2;NA;15;NA
02/11/2020;88;S-AF;V3;3;D_V3_3;NA;15;NA
02/11/2020;88;S-AF;V3;4;D_V3_4;FL;15;NA
02/11/2020;88;S-AF;V3;7;D_V3_7;FL;15;NA
02/11/2020;88;S-AF;V3;8;D_V3_8;FL;14;NA
02/11/2020;88;S-AF;V3;9;D_V3_9;FL;15;NA
02/11/2020;88;S-AF;V4;2;D_V4_2;NA;14.4;NA
02/11/2020;88;S-AF;V4;3;D_V4_3;NA;14.9;NA
02/11/2020;88;S-AF;V4;4;D_V4_4;NA;14.9;NA
02/11/2020;88;S-AF;V4;7;D_V4_7;NA;14.1;NA
02/11/2020;88;S-AF;V4;8;D_V4_8;NA;14.2;NA
02/11/2020;88;S-AF;V4;9;D_V4_9;NA;14.5;NA
02/11/2020;88;S-AF;V5;2;D_V5_2;NA;13;NA
02/11/2020;88;S-AF;V5;3;D_V5_3;FL;14;NA
02/11/2020;88;S-AF;V5;4;D_V5_4;FL;14;NA
02/11/2020;88;S-AF;V5;7;D_V5_7;NA;14;NA
02/11/2020;88;S-AF;V5;8;D_V5_8;NA;14;NA
02/11/2020;88;S-AF;V5;9;D_V5_9;NA;14;NA
02/11/2020;88;S-AF;V6;2;D_V6_2;NA;13.7;NA
02/11/2020;88;S-AF;V6;3;D_V6_3;NA;13.4;NA
02/11/2020;88;S-AF;V6;4;D_V6_4;NA;12.6;NA
02/11/2020;88;S-AF;V6;7;D_V6_7;NA;13.7;NA
02/11/2020;88;S-AF;V6;8;D_V6_8;NA;13.5;NA
02/11/2020;88;S-AF;V6;9;D_V6_9;NA;12.3;NA
02/11/2020;88;S-AF;V7;2;D_V7_2;NA;13;NA
02/11/2020;88;S-AF;V7;3;D_V7_3;NA;13;NA
02/11/2020;88;S-AF;V7;4;D_V7_4;NA;13;NA
02/11/2020;88;S-AF;V7;7;D_V7_7;NA;13;NA
02/11/2020;88;S-AF;V7;8;D_V7_8;NA;13;NA
02/11/2020;88;S-AF;V7;9;D_V7_9;NA;12;NA
02/11/2020;88;S-AF;V8;2;D_V8_2;NA;14;NA
02/11/2020;88;S-AF;V8;3;D_V8_3;NA;13;NA
02/11/2020;88;S-AF;V8;4;D_V8_4;NA;13;NA
02/11/2020;88;S-AF;V8;7;D_V8_7;NA;13;NA
02/11/2020;88;S-AF;V8;8;D_V8_8;NA;13;NA
02/11/2020;88;S-AF;V8;9;D_V8_9;NA;14;NA
02/11/2020;88;S;V3;2;L_V3_2;FL;14;NA
02/11/2020;88;S;V3;3;L_V3_3;NA;13;NA
02/11/2020;88;S;V3;4;L_V3_4;FL;14;NA
02/11/2020;88;S;V3;7;L_V3_7;FL;14;NA
02/11/2020;88;S;V3;8;L_V3_8;FL;14;NA
02/11/2020;88;S;V3;9;L_V3_9;FL;14;NA
02/11/2020;88;S;V4;2;L_V4_2;NA;13.8;NA
02/11/2020;88;S;V4;3;L_V4_3;NA;13.7;NA
02/11/2020;88;S;V4;4;L_V4_4;NA;13.6;NA
02/11/2020;88;S;V4;7;L_V4_7;NA;13.7;NA
02/11/2020;88;S;V4;8;L_V4_8;NA;13.8;NA
02/11/2020;88;S;V4;9;L_V4_9;NA;13.9;NA
02/11/2020;88;S;V5;2;L_V5_2;FL;15;NA
02/11/2020;88;S;V5;3;L_V5_3;NA;14;NA
02/11/2020;88;S;V5;4;L_V5_4;FL;14;NA
02/11/2020;88;S;V5;7;L_V5_7;FL;14;NA
02/11/2020;88;S;V5;8;L_V5_8;NA;14;NA
02/11/2020;88;S;V5;9;L_V5_9;FL;15;NA
02/11/2020;88;S;V6;2;L_V6_2;NA;12.8;NA
02/11/2020;88;S;V6;3;L_V6_3;NA;13.7;NA
02/11/2020;88;S;V6;4;L_V6_4;NA;13.8;NA
02/11/2020;88;S;V6;7;L_V6_7;NA;12.6;NA
02/11/2020;88;S;V6;8;L_V6_8;NA;13.6;NA
02/11/2020;88;S;V6;9;L_V6_9;NA;12.9;NA
02/11/2020;88;S;V7;2;L_V7_2;NA;12;NA
02/11/2020;88;S;V7;3;L_V7_3;NA;12;NA
02/11/2020;88;S;V7;4;L_V7_4;NA;13;NA
02/11/2020;88;S;V7;7;L_V7_7;NA;12;NA
02/11/2020;88;S;V7;8;L_V7_8;NA;13;NA
02/11/2020;88;S;V7;9;L_V7_9;NA;13;NA
02/11/2020;88;S;V8;2;L_V8_2;NA;13;NA
02/11/2020;88;S;V8;3;L_V8_3;FL;14;NA
02/11/2020;88;S;V8;4;L_V8_4;NA;14;NA
02/11/2020;88;S;V8;7;L_V8_7;NA;14;NA
02/11/2020;88;S;V8;8;L_V8_8;NA;14;NA
02/11/2020;88;S;V8;9;L_V8_9;NA;14;NA
09/11/2020;95;C;V4;2;C_V4_2;NA;13.6;12
09/11/2020;95;C;V4;3;C_V4_3;NA;13.7;15
09/11/2020;95;C;V4;4;C_V4_4;NA;13.2;13
09/11/2020;95;C;V4;7;C_V4_7;NA;13.8;15
09/11/2020;95;C;V4;8;C_V4_8;NA;12.9;13
09/11/2020;95;C;V4;9;C_V4_9;NA;13.6;14
09/11/2020;95;C;V6;2;C_V6_2;NA;14.6;9
09/11/2020;95;C;V6;3;C_V6_3;NA;14.2;8
09/11/2020;95;C;V6;4;C_V6_4;NA;13.6;8
09/11/2020;95;C;V6;7;C_V6_7;NA;14.9;13
09/11/2020;95;C;V6;8;C_V6_8;NA;13.6;8
09/11/2020;95;C;V6;9;C_V6_9;NA;13.8;6
09/11/2020;95;S-AF;V4;2;D_V4_2;NA;14.7;10
09/11/2020;95;S-AF;V4;3;D_V4_3;NA;15.2;8
09/11/2020;95;S-AF;V4;4;D_V4_4;NA;15.3;6
09/11/2020;95;S-AF;V4;7;D_V4_7;NA;14.5;10
09/11/2020;95;S-AF;V4;8;D_V4_8;NA;14.8;9
09/11/2020;95;S-AF;V4;9;D_V4_9;NA;14.9;8
09/11/2020;95;S-AF;V6;2;D_V6_2;NA;14.5;8
09/11/2020;95;S-AF;V6;3;D_V6_3;NA;13.9;7
09/11/2020;95;S-AF;V6;4;D_V6_4;NA;12.9;5
09/11/2020;95;S-AF;V6;7;D_V6_7;NA;14.1;9
09/11/2020;95;S-AF;V6;8;D_V6_8;NA;13.9;7
09/11/2020;95;S-AF;V6;9;D_V6_9;NA;12.8;4
09/11/2020;95;S;V4;2;L_V4_2;NA;14.1;8
09/11/2020;95;S;V4;3;L_V4_3;NA;13.9;8
09/11/2020;95;S;V4;4;L_V4_4;NA;13.9;8
09/11/2020;95;S;V4;7;L_V4_7;NA;14.1;9
09/11/2020;95;S;V4;8;L_V4_8;NA;14.2;9
09/11/2020;95;S;V4;9;L_V4_9;NA;14.1;8
09/11/2020;95;S;V6;2;L_V6_2;NA;13.5;6
09/11/2020;95;S;V6;3;L_V6_3;NA;14.2;5
09/11/2020;95;S;V6;4;L_V6_4;NA;14.6;8
09/11/2020;95;S;V6;7;L_V6_7;NA;13.4;5
09/11/2020;95;S;V6;8;L_V6_8;NA;14.5;8
09/11/2020;95;S;V6;9;L_V6_9;NA;13.7;8
16/11/2020;102;C;V4;2;C_V4_2;NA;13.7;NA
16/11/2020;102;C;V4;3;C_V4_3;NA;13.9;NA
16/11/2020;102;C;V4;4;C_V4_4;NA;13.6;NA
16/11/2020;102;C;V4;7;C_V4_7;NA;13.9;NA
16/11/2020;102;C;V4;8;C_V4_8;NA;13.5;NA
16/11/2020;102;C;V4;9;C_V4_9;NA;13.9;NA
16/11/2020;102;C;V6;2;C_V6_2;FL;15;NA
16/11/2020;102;C;V6;3;C_V6_3;NA;14.9;NA
16/11/2020;102;C;V6;4;C_V6_4;FL;14;NA
16/11/2020;102;C;V6;7;C_V6_7;NA;15.2;NA
16/11/2020;102;C;V6;8;C_V6_8;FL;14;NA
16/11/2020;102;C;V6;9;C_V6_9;FL;14;NA
16/11/2020;102;S-AF;V4;2;D_V4_2;NA;15.1;NA
16/11/2020;102;S-AF;V4;3;D_V4_3;NA;15.6;NA
16/11/2020;102;S-AF;V4;4;D_V4_4;NA;15.7;NA
16/11/2020;102;S-AF;V4;7;D_V4_7;NA;14.9;NA
16/11/2020;102;S-AF;V4;8;D_V4_8;NA;15.1;NA
16/11/2020;102;S-AF;V4;9;D_V4_9;NA;15.4;NA
16/11/2020;102;S-AF;V6;2;D_V6_2;NA;15.1;NA
16/11/2020;102;S-AF;V6;3;D_V6_3;NA;14.4;NA
16/11/2020;102;S-AF;V6;4;D_V6_4;NA;13.6;NA
16/11/2020;102;S-AF;V6;7;D_V6_7;NA;14.6;NA
16/11/2020;102;S-AF;V6;8;D_V6_8;NA;14.6;NA
16/11/2020;102;S-AF;V6;9;D_V6_9;NA;13.4;NA
16/11/2020;102;S;V4;2;L_V4_2;NA;14.6;NA
16/11/2020;102;S;V4;3;L_V4_3;NA;14.4;NA
16/11/2020;102;S;V4;4;L_V4_4;NA;14.4;NA
16/11/2020;102;S;V4;7;L_V4_7;NA;14.6;NA
16/11/2020;102;S;V4;8;L_V4_8;NA;14.7;NA
16/11/2020;102;S;V4;9;L_V4_9;NA;14.6;NA
16/11/2020;102;S;V6;2;L_V6_2;NA;14.1;NA
16/11/2020;102;S;V6;3;L_V6_3;NA;14.7;NA
16/11/2020;102;S;V6;4;L_V6_4;NA;15.1;NA
16/11/2020;102;S;V6;7;L_V6_7;NA;13.9;NA
16/11/2020;102;S;V6;8;L_V6_8;NA;15.1;NA
16/11/2020;102;S;V6;9;L_V6_9;NA;14.1;NA
25/11/2020;111;C;V4;2;C_V4_2;NA;13.9;NA
25/11/2020;111;C;V4;3;C_V4_3;NA;14.5;NA
25/11/2020;111;C;V4;4;C_V4_4;NA;14;NA
25/11/2020;111;C;V4;7;C_V4_7;NA;14.4;NA
25/11/2020;111;C;V4;8;C_V4_8;NA;13.8;NA
25/11/2020;111;C;V4;9;C_V4_9;NA;14.4;NA
25/11/2020;111;C;V6;2;C_V6_2;NA;15;NA
25/11/2020;111;C;V6;3;C_V6_3;NA;15.5;NA
25/11/2020;111;C;V6;4;C_V6_4;NA;14;NA
25/11/2020;111;C;V6;7;C_V6_7;NA;15.7;NA
25/11/2020;111;C;V6;8;C_V6_8;NA;14;NA
25/11/2020;111;C;V6;9;C_V6_9;NA;14;NA
25/11/2020;111;S-AF;V4;2;D_V4_2;NA;15.7;NA
25/11/2020;111;S-AF;V4;3;D_V4_3;NA;16.4;NA
25/11/2020;111;S-AF;V4;4;D_V4_4;NA;16.3;NA
25/11/2020;111;S-AF;V4;7;D_V4_7;NA;15.5;NA
25/11/2020;111;S-AF;V4;8;D_V4_8;NA;15.7;NA
25/11/2020;111;S-AF;V4;9;D_V4_9;NA;15.9;NA
25/11/2020;111;S-AF;V6;2;D_V6_2;NA;15.6;NA
25/11/2020;111;S-AF;V6;3;D_V6_3;FL;15;NA
25/11/2020;111;S-AF;V6;4;D_V6_4;FL;14;NA
25/11/2020;111;S-AF;V6;7;D_V6_7;FL;15;NA
25/11/2020;111;S-AF;V6;8;D_V6_8;FL;15;NA
25/11/2020;111;S-AF;V6;9;D_V6_9;FL;14;NA
25/11/2020;111;S;V4;2;L_V4_2;NA;15.1;NA
25/11/2020;111;S;V4;3;L_V4_3;NA;14.8;NA
25/11/2020;111;S;V4;4;L_V4_4;NA;14.9;NA
25/11/2020;111;S;V4;7;L_V4_7;NA;15.1;NA
25/11/2020;111;S;V4;8;L_V4_8;NA;15.1;NA
25/11/2020;111;S;V4;9;L_V4_9;NA;14.9;NA
25/11/2020;111;S;V6;2;L_V6_2;FL;15;NA
25/11/2020;111;S;V6;3;L_V6_3;NA;15.9;NA
25/11/2020;111;S;V6;4;L_V6_4;NA;15.7;NA
25/11/2020;111;S;V6;7;L_V6_7;NA;14.5;NA
25/11/2020;111;S;V6;8;L_V6_8;NA;15.5;NA
25/11/2020;111;S;V6;9;L_V6_9;NA;14.8;NA
02/12/2020;118;C;V4;2;C_V4_2;NA;14.6;NA
02/12/2020;118;C;V4;3;C_V4_3;NA;14.7;NA
02/12/2020;118;C;V4;4;C_V4_4;NA;14.3;NA
02/12/2020;118;C;V4;7;C_V4_7;NA;14.6;NA
02/12/2020;118;C;V4;8;C_V4_8;NA;14;NA
02/12/2020;118;C;V4;9;C_V4_9;NA;14.7;NA
02/12/2020;118;C;V6;2;C_V6_2;NA;15;NA
02/12/2020;118;C;V6;3;C_V6_3;FL;16;NA
02/12/2020;118;C;V6;4;C_V6_4;NA;14;NA
02/12/2020;118;C;V6;7;C_V6_7;FL;16;NA
02/12/2020;118;C;V6;8;C_V6_8;NA;14;NA
02/12/2020;118;C;V6;9;C_V6_9;NA;14;NA
02/12/2020;118;S-AF;V4;2;D_V4_2;NA;15.9;NA
02/12/2020;118;S-AF;V4;3;D_V4_3;NA;16.8;NA
02/12/2020;118;S-AF;V4;4;D_V4_4;NA;16.7;NA
02/12/2020;118;S-AF;V4;7;D_V4_7;NA;15.8;NA
02/12/2020;118;S-AF;V4;8;D_V4_8;NA;16.1;NA
02/12/2020;118;S-AF;V4;9;D_V4_9;NA;16.4;NA
02/12/2020;118;S-AF;V6;2;D_V6_2;FL;16;NA
02/12/2020;118;S-AF;V6;3;D_V6_3;NA;15;NA
02/12/2020;118;S-AF;V6;4;D_V6_4;NA;14;NA
02/12/2020;118;S-AF;V6;7;D_V6_7;NA;15;NA
02/12/2020;118;S-AF;V6;8;D_V6_8;NA;15;NA
02/12/2020;118;S-AF;V6;9;D_V6_9;NA;14;NA
02/12/2020;118;S;V4;2;L_V4_2;NA;15.5;NA
02/12/2020;118;S;V4;3;L_V4_3;NA;15.2;NA
02/12/2020;118;S;V4;4;L_V4_4;NA;15.3;NA
02/12/2020;118;S;V4;7;L_V4_7;NA;15.6;NA
02/12/2020;118;S;V4;8;L_V4_8;NA;15.6;NA
02/12/2020;118;S;V4;9;L_V4_9;NA;15.5;NA
02/12/2020;118;S;V6;2;L_V6_2;NA;15;NA
02/12/2020;118;S;V6;3;L_V6_3;FL;16;NA
02/12/2020;118;S;V6;4;L_V6_4;FL;16;NA
02/12/2020;118;S;V6;7;L_V6_7;FL;15;NA
02/12/2020;118;S;V6;8;L_V6_8;NA;15.8;NA
02/12/2020;118;S;V6;9;L_V6_9;NA;15.6;NA